X	Y
-4.916666632	59.97478635
-4.899999965	59.9791667
-4.888888854	59.98333336
-4.883333298	59.98536588
-4.866666632	59.99311597
-4.850833298	60.00000003
-4.849999965	60.00034725
-4.833333298	60.00718957
-4.816666632	60.01169594
-4.800097431	60.0166667
-4.799999965	60.01671862
-4.783333298	60.02204304
-4.766666632	60.02777781
-4.749999965	60.03118283
-4.738888854	60.03333336
-4.733333298	60.03472225
-4.716666632	60.03680559
-4.699999965	60.0386667
-4.683333298	60.03933336
-4.666666632	60.04000003
-4.649999965	60.03933336
-4.633333298	60.0386667
-4.616666632	60.03733336
-4.599999965	60.03600003
-4.583333298	60.0346667
-4.566666632	60.03340252
-4.56515148	60.03333336
-4.549999965	60.03279573
-4.516666632	60.03279573
-4.511111076	60.03333336
-4.499999965	60.03500003
-4.483333298	60.03888892
-4.466666632	60.04555559
-4.458333298	60.05000003
-4.454545419	60.0666667
-4.464102529	60.08333336
-4.466666632	60.08611114
-4.478571393	60.10000003
-4.483333298	60.10555559
-4.492222187	60.1166667
-4.499074039	60.13333336
-4.49523806	60.15000003
-4.483333298	60.16250003
-4.479861076	60.1666667
-4.466666632	60.17598042
-4.45773806	60.18333336
-4.449999965	60.18758173
-4.433333298	60.19598768
-4.423913008	60.20000003
-4.416666632	60.20231484
-4.399999965	60.20539909
-4.383333298	60.20727703
-4.366666632	60.20820899
-4.349999965	60.20913981
-4.333333298	60.2100575
-4.316666632	60.21234571
-4.300118168	60.2166667
-4.299999965	60.21670537
-4.283333298	60.22236845
-4.266666632	60.2285088
-4.249999965	60.2328704
-4.247916632	60.23333336
-4.233333298	60.23686872
-4.216666632	60.2401042
-4.199999965	60.24313728
-4.183333298	60.24656866
-4.168749965	60.25000003
-4.166666632	60.25050508
-4.149999965	60.25505054
-4.133333298	60.26093753
-4.11805552	60.2666667
-4.116666631	60.26726193
-4.099999965	60.27592596
-4.086666631	60.28333336
-4.083333298	60.28571432
-4.066666631	60.29652781
-4.060256375	60.30000003
-4.049999965	60.30579713
-4.033333298	60.31217952
-4.016666631	60.31612906
-4.01538458	60.3166667
-4	60.32575759
-4	58.56729317
-4.017999649	58.60450172
-4.024700165	58.59090233
-4.042598724	58.59070015
-4.045900345	58.57090187
-4.070798874	58.56400108
-4.072099686	58.55190086
-4.145799637	58.56690025
-4.165599823	58.54459953
-4.210800171	58.55209923
-4.219799042	58.5408001
-4.209598541	58.5333004
-4.240200043	58.53840065
-4.233699799	58.52560234
-4.270599365	58.51690102
-4.282999039	58.52639961
-4.265899658	58.53619957
-4.342998505	58.54070091
-4.428600311	58.4926014
-4.422498703	58.47820091
-4.47480011	58.44020271
-4.454198837	58.49620247
-4.409500122	58.52200127
-4.432199478	58.52910042
-4.424499512	58.55000114
-4.455999374	58.54850197
-4.456899643	58.56100273
-4.516199112	58.57909966
-4.579999924	58.58139992
-4.600198746	58.57069969
-4.594200134	58.53550148
-4.620498657	58.50819969
-4.619298935	58.52480125
-4.642398834	58.52190208
-4.668899536	58.49880028
-4.664899826	58.48340035
-4.753000259	58.44410133
-4.76210022	58.44770241
-4.711999893	58.49640083
-4.652099609	58.53440285
-4.654998779	58.55180168
-4.73789978	58.56419945
-4.773399353	58.60310173
-4.795499802	58.59890175
-4.768199921	58.57869911
-4.80850029	58.56459999
-4.781398773	58.54820061
-4.813999176	58.51239967
-4.81539917	58.52449989
-4.837999344	58.521101
-4.798599243	58.54590035
-4.824298859	58.56150246
-4.833000183	58.59600258
-5.005998611	58.62759972
-5.028799057	58.56210136
-5.112199783	58.52219963
-5.125	58.49030113
-5.055000305	58.46109963
-5.113399506	58.42830086
-5.072500229	58.41629982
-5.111099243	58.41259956
-5.082199097	58.40780067
-5.067798615	58.40910149
-5.065299988	58.41520119
-5.030698776	58.40960121
-5.069000244	58.40279961
-5.053499222	58.40400124
-5.061698914	58.3980999
-5.031900406	58.39230156
-5.043699265	58.3866024
-5.018400192	58.3757
-5.045900345	58.37299919
-5.035598755	58.38080025
-5.066999435	58.38210106
-5.064100266	58.38979912
-5.073699951	58.3880024
-5.077098846	58.39030266
-5.078399658	58.39460182
-5.091999054	58.38940239
-5.092699051	58.39560127
-5.115200043	58.39590263
-5.139499664	58.41140175
-5.152099609	58.39999962
-5.1439991	58.38459969
-5.173599243	58.36110115
-5.1541996	58.35350227
-5.184900284	58.35360146
-5.159198761	58.3355999
-5.169500351	58.32309914
-5.129299164	58.3214016
-5.146799088	58.31270027
-5.127498627	58.31150246
-5.146799088	58.30320168
-5.138898849	58.29229927
-5.102800369	58.27969933
-5.132299423	58.26260185
-5.118900299	58.24889946
-5.162899017	58.26030159
-5.162500381	58.23480034
-5.179498672	58.25100136
-5.201299667	58.24670219
-5.2166996	58.25510216
-5.231100082	58.24540138
-5.227100372	58.25100136
-5.234998703	58.25270271
-5.310699463	58.22350121
-5.317798615	58.2392025
-5.34059906	58.24370003
-5.334400177	58.25200081
-5.381599426	58.26110268
-5.402698517	58.23570061
-5.360198975	58.21640205
-5.338199615	58.18430138
-5.302200317	58.17320061
-5.319599152	58.16750145
-5.279798508	58.16600227
-5.306499481	58.15450096
-5.238599777	58.14719963
-5.297100067	58.13699913
-5.263399124	58.12299919
-5.302099228	58.11890221
-5.267398834	58.10230064
-5.289600372	58.07840157
-5.281398773	58.07299995
-5.305799484	58.06380272
-5.342199326	58.0795002
-5.358499527	58.05750084
-5.380498886	58.08699989
-5.428098679	58.10440254
-5.447500229	58.09539986
-5.454999924	58.08239937
-5.447898865	58.07930183
-5.457399368	58.07510185
-5.409898758	58.0515995
-5.417299271	58.03190041
-5.35779953	58.02600288
-5.354999542	58.00560188
-5.333198547	58.00610161
-5.312198639	57.97760201
-5.191699982	57.95850182
-5.19549942	57.94600105
-5.176898956	57.95620155
-5.179100037	57.94190025
-5.227199554	57.92500114
-5.102399826	57.87180138
-5.062898636	57.82700157
-5.069599152	57.81979942
-5.128000259	57.87479973
-5.242898941	57.91790199
-5.33259964	57.91449928
-5.358499527	57.93940163
-5.412399292	57.9279995
-5.383499146	57.90820122
-5.339899063	57.90609932
-5.308300018	57.87759972
-5.242300034	57.86580086
-5.22069931	57.84520149
-5.325199127	57.86470223
-5.424200058	57.91020012
-5.441799164	57.8886013
-5.433300018	57.88380241
-5.456098557	57.87040138
-5.45359993	57.85339928
-5.469999313	57.85280037
-5.538499832	57.86779976
-5.565500259	57.91819954
-5.578298569	57.9104023
-5.620199203	57.92490196
-5.656799316	57.87880135
-5.643499374	57.85569954
-5.585199356	57.83910179
-5.598299026	57.80180168
-5.579299927	57.79319954
-5.621198654	57.79039955
-5.5958004	57.77300072
-5.617799759	57.76609993
-5.668699265	57.79900169
-5.660999298	57.82080269
-5.691699982	57.84210014
-5.685600281	57.86490059
-5.761798859	57.86919975
-5.81649971	57.85440254
-5.802799225	57.79310036
-5.814399719	57.74950218
-5.697999954	57.72890282
-5.67539978	57.69989967
-5.683599472	57.68869972
-5.69149971	57.69040108
-5.69659996	57.69540215
-5.70359993	57.69410133
-5.7064991	57.69830132
-5.728099823	57.69799995
-5.726099014	57.70430183
-5.73690033	57.70700264
-5.790100098	57.69569969
-5.819799423	57.63810158
-5.7981987	57.63910103
-5.755599976	57.62130165
-5.726900101	57.58370018
-5.686599731	57.5753994
